SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1288;1;4;08/05/2020;4;194
HL1295;2;6;19/12/2020;4;479
HL1016;5;1;23/04/2020;2;538
HL1106;4;11;20/03/2020;2;5
HL1119;4;2;05/02/2020;2;801
HL1275;4;8;05/07/2020;5;517
HL1019;5;12;26/03/2020;2;17
HL1078;5;15;03/10/2020;4;518
HL1243;4;12;17/04/2020;5;756
HL1226;4;5;23/12/2020;5;516
HL1015;5;5;24/04/2020;2;559
HL1259;4;9;09/11/2020;3;706
HL1196;3;17;26/08/2020;2;650
HL1130;3;4;07/04/2020;3;141
HL1276;2;12;20/06/2020;2;16
HL1256;1;7;09/11/2020;2;52
HL1296;3;4;12/03/2020;1;645
HL1108;4;3;08/10/2020;3;445
HL1038;5;8;22/05/2020;2;821
HL1141;1;12;21/01/2020;4;380
HL1115;3;1;25/04/2020;5;311
HL1021;4;6;02/09/2020;2;357
HL1167;4;4;06/04/2020;3;564
HL1297;2;14;01/07/2020;1;604
HL1149;4;11;06/03/2020;4;298
HL1154;1;17;22/08/2020;4;66
HL1256;2;9;17/10/2020;4;408
HL1033;4;14;28/12/2020;4;764
HL1212;4;12;28/04/2020;1;175
HL1262;1;8;11/07/2020;3;568
HL1291;5;17;17/11/2020;5;757
HL1138;3;4;02/05/2020;5;502
HL1098;2;5;08/02/2020;1;240
HL1021;3;17;27/01/2020;5;464
HL1304;3;13;06/04/2020;5;545
HL1085;5;1;23/01/2020;5;108
HL1137;4;16;14/06/2020;5;673
HL1291;4;4;13/05/2020;4;470
HL1030;5;5;20/12/2020;2;491
HL1201;5;16;15/04/2020;1;391
HL1094;2;12;03/09/2020;4;88
HL1002;3;14;04/01/2020;5;211
HL1007;1;2;19/01/2020;1;133
HL1076;2;14;25/07/2020;4;694
HL1046;1;6;07/11/2020;2;310
HL1306;5;7;19/04/2020;5;787
HL1232;4;8;06/11/2020;4;745
HL1208;2;11;12/04/2020;4;151
HL1258;2;8;19/10/2020;2;159
HL1291;2;15;17/03/2020;5;170
HL1240;1;3;16/08/2020;3;724
HL1277;4;5;24/06/2020;5;493
HL1292;2;1;23/05/2020;2;435
HL1184;2;8;13/02/2020;3;720
HL1114;5;13;28/10/2020;2;133
HL1134;5;8;01/12/2020;3;582
HL1260;5;1;18/10/2020;5;191
HL1038;1;13;25/03/2020;1;324
HL1061;4;7;18/03/2020;4;57
HL1021;1;15;12/11/2020;1;461
HL1214;2;1;28/07/2020;1;331
HL1159;3;16;27/01/2020;1;177
HL1213;1;16;03/11/2020;2;8
HL1082;5;13;08/06/2020;5;126
HL1262;3;3;14/06/2020;4;538
HL1110;2;11;08/10/2020;3;194
HL1261;4;8;25/11/2020;5;27
HL1021;2;11;24/05/2020;1;710
HL1158;5;15;13/08/2020;1;215
HL1195;5;13;01/08/2020;4;543
HL1126;5;9;14/01/2020;1;145
HL1196;4;3;21/03/2020;1;497
HL1214;3;9;23/05/2020;3;259
HL1137;2;17;03/12/2020;1;805
HL1130;3;3;20/06/2020;1;47
HL1035;3;17;10/03/2020;5;135
HL1193;1;17;05/06/2020;2;248
HL1307;2;3;01/07/2020;2;810
HL1044;4;4;21/07/2020;2;258
HL1200;1;16;02/09/2020;2;438
HL1064;5;12;13/06/2020;3;198
HL1077;4;12;05/07/2020;3;727
HL1079;5;2;03/02/2020;4;457
HL1029;2;5;01/07/2020;3;264
HL1280;4;11;22/02/2020;2;694
HL1287;2;7;10/10/2020;1;629
HL1070;5;3;10/02/2020;2;164
HL1134;2;8;01/07/2020;3;812
HL1047;3;7;28/06/2020;5;45
HL1049;4;14;08/07/2020;3;632
HL1157;4;8;05/09/2020;3;285
HL1312;3;3;13/07/2020;2;558
HL1259;5;10;05/02/2020;1;55
HL1258;1;5;26/01/2020;2;418
HL1116;4;15;07/10/2020;5;791
HL1280;4;1;28/12/2020;1;187
HL1122;5;9;05/07/2020;3;747
HL1053;5;5;21/10/2020;2;257
HL1246;5;10;01/12/2020;5;787
HL1107;1;11;25/10/2020;1;138
HL1159;1;16;05/07/2020;5;261
HL1288;3;5;26/12/2020;2;101
HL1129;4;15;27/01/2020;2;726
HL1183;2;14;21/01/2020;4;476
HL1307;5;6;07/09/2020;3;465
HL1239;3;8;16/09/2020;4;532
HL1035;5;5;12/06/2020;2;429
HL1284;2;14;05/10/2020;2;494
HL1235;4;8;15/06/2020;2;576
HL1116;1;17;04/05/2020;2;571
HL1208;3;13;02/05/2020;1;38
HL1237;1;6;09/04/2020;4;752
HL1145;5;10;26/09/2020;1;338
HL1279;4;6;28/12/2020;2;320
HL1074;1;6;22/11/2020;4;579
HL1035;2;13;01/01/2020;5;314
HL1241;1;15;20/12/2020;1;296
HL1193;4;13;06/01/2020;3;748
HL1150;4;11;05/07/2020;1;430
HL1107;4;14;01/02/2020;4;642
HL1099;1;6;24/04/2020;3;360
HL1149;3;9;17/05/2020;2;390
HL1093;3;3;26/11/2020;3;350
HL1100;2;5;01/08/2020;2;170
HL1124;4;7;20/11/2020;3;92
HL1193;3;10;16/06/2020;2;130
HL1082;5;9;22/06/2020;4;730
HL1247;4;8;01/08/2020;3;71
HL1029;2;4;22/08/2020;5;621
HL1300;5;6;26/08/2020;2;377
HL1100;4;11;28/06/2020;3;91
HL1132;2;3;16/03/2020;1;697
HL1014;5;6;21/06/2020;4;18
HL1174;1;6;05/03/2020;3;97
HL1034;5;3;05/02/2020;3;509
HL1099;2;11;09/07/2020;1;658
HL1010;4;11;12/07/2020;3;514
HL1286;1;17;09/05/2020;5;6
HL1012;5;16;09/01/2020;2;327
HL1060;3;5;06/08/2020;1;579
HL1189;1;6;08/10/2020;1;350
HL1033;1;17;11/10/2020;1;72
HL1094;4;8;10/01/2020;3;17
HL1185;3;9;01/06/2020;4;501
HL1099;3;15;27/03/2020;1;125
HL1209;3;13;18/04/2020;4;711
HL1061;1;8;08/06/2020;5;768
HL1116;1;9;26/11/2020;4;582
HL1093;2;3;18/10/2020;2;472
HL1289;2;12;20/05/2020;4;548
HL1151;1;12;27/11/2020;4;561
HL1149;5;7;24/06/2020;5;457
HL1153;1;10;07/04/2020;2;468
HL1177;1;8;06/01/2020;2;285
HL1118;5;10;04/07/2020;4;617
HL1210;1;10;19/01/2020;4;468
HL1173;3;9;09/10/2020;3;69
HL1173;3;5;12/09/2020;5;513
HL1172;3;12;20/02/2020;4;744
HL1082;4;5;27/06/2020;1;695
HL1282;5;9;10/02/2020;2;713
HL1212;2;2;06/12/2020;4;367
HL1042;1;9;21/05/2020;5;3
HL1194;4;15;20/01/2020;5;519
HL1068;4;10;15/08/2020;3;403
HL1084;4;15;19/08/2020;4;732
HL1305;3;14;19/01/2020;3;762
HL1080;3;8;05/08/2020;2;381
HL1032;1;15;22/10/2020;4;717
HL1241;1;3;09/04/2020;3;396
HL1138;4;12;01/08/2020;1;273
HL1017;1;6;13/05/2020;1;291
HL1195;2;1;13/07/2020;4;328
HL1290;1;10;04/09/2020;1;311
HL1061;3;8;03/09/2020;1;778
HL1115;4;5;06/09/2020;5;55
HL1220;3;1;19/01/2020;4;168
HL1275;1;12;21/01/2020;1;348
HL1148;5;15;06/10/2020;4;554
HL1112;5;14;01/08/2020;1;767
HL1058;2;5;16/02/2020;3;430
HL1043;5;4;24/08/2020;2;20
HL1049;4;5;07/01/2020;4;532
HL1245;3;3;20/12/2020;2;452
HL1135;1;13;15/05/2020;2;374
HL1103;1;4;26/02/2020;2;550
HL1270;4;14;03/04/2020;2;134
HL1221;1;14;20/10/2020;3;352
HL1053;5;12;07/04/2020;5;781
HL1129;4;13;10/09/2020;4;291
HL1179;5;15;14/10/2020;4;410
HL1231;1;16;28/05/2020;1;423
HL1047;1;10;13/10/2020;2;5
HL1269;2;4;12/02/2020;4;588
HL1287;1;1;25/02/2020;1;111
HL1230;4;1;13/07/2020;4;623
HL1088;5;5;18/04/2020;3;493
HL1124;5;13;19/11/2020;3;177
HL1081;5;11;24/09/2020;2;299
HL1037;5;13;16/03/2020;4;167
HL1035;5;10;24/11/2020;4;469
HL1079;4;12;14/07/2020;1;799
HL1100;4;7;26/03/2020;3;174
HL1182;4;7;01/12/2020;4;625
HL1019;5;15;27/11/2020;3;265
HL1270;5;2;15/12/2020;4;575
HL1193;5;15;15/02/2020;5;4
HL1049;3;3;10/12/2020;5;677
HL1145;4;1;28/01/2020;5;407
HL1153;4;16;03/05/2020;3;544
HL1243;4;13;27/10/2020;2;15
HL1310;5;7;27/01/2020;3;615
HL1215;5;10;01/03/2020;4;360
HL1090;4;16;17/02/2020;5;138
HL1128;3;16;06/12/2020;3;636
HL1004;4;8;21/07/2020;2;548
HL1016;3;14;26/06/2020;3;249
HL1132;1;17;19/04/2020;5;599
HL1276;3;8;06/04/2020;4;28
HL1249;3;10;13/09/2020;4;564
HL1066;4;7;04/11/2020;3;195
HL1308;3;5;28/12/2020;3;365
HL1112;3;14;24/11/2020;1;180
HL1294;3;15;16/04/2020;2;19
HL1094;3;3;05/04/2020;4;164
HL1003;2;8;18/08/2020;1;182
HL1128;1;4;01/05/2020;3;549
HL1175;5;6;05/02/2020;4;54
HL1270;3;5;16/05/2020;4;820
HL1260;3;4;16/11/2020;5;609
HL1003;5;14;09/09/2020;5;317
HL1203;2;10;16/12/2020;1;461
HL1277;2;7;05/11/2020;2;589
HL1160;4;13;08/06/2020;4;656
HL1297;2;14;09/02/2020;1;26
HL1200;4;2;11/05/2020;4;803
HL1092;1;4;14/06/2020;5;292
HL1090;4;6;10/07/2020;4;647
HL1146;2;14;08/09/2020;5;815
HL1149;4;8;23/04/2020;4;169
HL1284;3;11;24/08/2020;5;447
HL1005;5;16;21/01/2020;1;255
HL1107;2;17;22/02/2020;1;407
HL1293;1;9;28/05/2020;2;470
HL1037;2;8;22/06/2020;4;519
HL1200;5;17;23/10/2020;5;545
HL1028;5;13;26/07/2020;2;680
HL1122;1;12;11/03/2020;4;320
HL1156;3;4;24/10/2020;3;26
HL1088;2;17;24/08/2020;2;39
HL1083;5;6;22/04/2020;5;504
HL1153;3;17;19/10/2020;4;634
HL1295;3;12;12/04/2020;5;664
HL1198;1;10;25/07/2020;1;7
HL1062;1;17;21/05/2020;1;8
HL1184;5;16;20/05/2020;4;333
HL1145;3;17;23/01/2020;5;756
HL1212;5;3;13/06/2020;3;209
HL1176;5;4;27/01/2020;1;565
HL1157;3;10;13/12/2020;1;310
HL1129;3;10;17/09/2020;1;390
HL1100;1;1;06/10/2020;3;193
HL1255;1;13;16/09/2020;4;31
HL1281;4;14;22/01/2020;1;540
HL1163;5;16;18/09/2020;3;368
HL1074;1;16;18/02/2020;1;489
HL1307;1;9;17/01/2020;2;602
HL1013;5;15;21/04/2020;3;748
HL1233;1;12;14/11/2020;1;58
HL1270;1;17;19/10/2020;5;192
HL1122;1;2;28/11/2020;3;504
HL1074;5;17;10/10/2020;4;629
HL1034;1;17;02/03/2020;2;390
HL1185;1;7;24/08/2020;5;120
HL1168;2;1;10/07/2020;1;734
HL1003;1;8;02/06/2020;1;521
HL1072;3;4;10/03/2020;2;385
HL1062;3;5;17/07/2020;3;392
HL1217;4;15;08/07/2020;3;631
HL1231;2;16;11/10/2020;5;45
HL1202;1;15;12/05/2020;4;77
HL1092;3;6;15/10/2020;2;816
HL1211;5;9;14/06/2020;4;800
HL1092;4;7;13/11/2020;2;393
HL1302;4;3;10/10/2020;1;584
HL1199;1;11;27/12/2020;2;177
HL1102;4;4;28/02/2020;3;91
HL1266;1;4;03/03/2020;5;488
HL1181;3;8;15/09/2020;5;105
HL1291;1;4;18/08/2020;5;609
HL1207;4;12;04/11/2020;1;573
HL1101;4;9;06/12/2020;4;764
HL1023;2;2;27/08/2020;4;115
HL1119;4;2;12/11/2020;3;556
HL1103;4;9;08/04/2020;2;462
HL1283;4;17;07/06/2020;2;235
HL1223;5;2;08/12/2020;2;396
HL1049;5;10;07/02/2020;4;380
HL1099;5;2;19/11/2020;5;364
HL1279;1;1;21/02/2020;5;315
HL1042;5;14;02/03/2020;1;390
HL1027;3;5;06/04/2020;3;462
HL1208;3;3;05/06/2020;3;460
HL1258;5;12;13/08/2020;1;529
HL1024;2;4;10/03/2020;1;779
HL1096;5;5;17/02/2020;1;508
HL1124;4;10;17/03/2020;4;712
HL1158;3;7;28/07/2020;5;174
HL1231;5;3;07/04/2020;1;255
HL1056;3;14;10/10/2020;2;14
HL1297;1;6;25/07/2020;4;327
HL1176;5;2;25/05/2020;5;548
HL1131;2;12;24/05/2020;1;113
HL1120;1;9;07/04/2020;2;431
HL1104;3;2;20/11/2020;2;795
HL1136;2;14;13/07/2020;2;741
HL1243;1;16;25/04/2020;5;117
HL1210;2;9;21/07/2020;1;12
HL1040;1;8;01/12/2020;2;260
HL1112;1;3;09/11/2020;5;86
HL1265;5;6;28/05/2020;2;216
HL1289;3;2;24/09/2020;4;633
HL1252;5;17;27/05/2020;1;263
HL1132;2;17;04/08/2020;5;727
HL1114;2;3;25/05/2020;5;614
HL1133;5;8;20/04/2020;1;153
HL1103;4;5;22/07/2020;5;305
HL1003;4;15;21/12/2020;5;815
HL1025;5;5;16/08/2020;5;245
HL1217;1;3;27/10/2020;5;660
HL1304;2;17;21/10/2020;5;391
HL1308;4;11;16/10/2020;1;537
HL1102;1;9;27/02/2020;2;50
HL1241;5;10;26/01/2020;5;56
HL1017;5;5;06/06/2020;1;134
HL1129;4;8;15/06/2020;3;195
HL1282;1;6;19/06/2020;3;590
HL1094;4;1;14/06/2020;3;616
HL1114;2;16;11/06/2020;5;16
HL1059;2;9;07/08/2020;3;703
HL1240;1;8;05/08/2020;2;759
HL1248;3;10;23/06/2020;5;748
HL1120;4;4;28/12/2020;1;101
HL1224;5;2;05/04/2020;3;376
HL1129;5;1;09/07/2020;1;36
HL1137;3;8;28/07/2020;5;118
HL1199;4;7;10/06/2020;3;330
HL1013;5;1;14/04/2020;2;249
HL1272;5;14;22/04/2020;4;624
HL1195;4;12;02/04/2020;1;293
HL1009;5;13;28/02/2020;4;519
HL1271;3;2;22/10/2020;4;779
HL1093;4;5;10/03/2020;1;267
HL1303;1;8;04/05/2020;2;528
HL1136;4;7;13/02/2020;4;464
HL1268;3;15;22/11/2020;2;690
HL1001;4;9;20/10/2020;2;355
HL1136;2;12;01/07/2020;2;484
HL1222;1;6;02/10/2020;3;705
HL1081;1;16;16/05/2020;5;574
HL1237;4;11;10/11/2020;2;586
HL1233;5;8;22/01/2020;2;482
HL1054;2;13;26/04/2020;3;321
HL1128;4;3;14/08/2020;4;567
HL1199;2;13;20/12/2020;5;491
HL1011;3;2;18/08/2020;1;448
HL1247;5;12;01/11/2020;1;481
HL1174;2;13;11/07/2020;5;232
HL1176;2;2;05/04/2020;1;499
HL1059;3;5;11/12/2020;1;665
HL1081;3;17;11/02/2020;3;550
HL1146;2;17;13/07/2020;2;356
HL1174;5;10;20/01/2020;1;314
HL1007;1;13;17/04/2020;5;127
HL1216;1;4;01/10/2020;2;262
HL1005;2;3;11/11/2020;4;465
HL1080;1;12;07/01/2020;3;329
HL1082;2;17;24/09/2020;3;798
HL1281;4;14;26/11/2020;5;288
HL1171;4;6;07/10/2020;5;147
HL1208;5;15;10/06/2020;2;38
HL1041;5;13;12/02/2020;2;815
HL1194;2;16;11/06/2020;5;460
HL1010;2;9;13/03/2020;4;72
HL1182;1;8;20/12/2020;1;420
HL1001;1;8;16/02/2020;5;726
HL1171;3;10;09/11/2020;1;178
HL1125;2;2;06/03/2020;5;372
HL1021;3;15;09/01/2020;3;780
HL1243;2;9;13/07/2020;1;782
HL1248;1;15;26/01/2020;5;628
HL1202;1;15;27/11/2020;2;330
HL1283;4;12;26/05/2020;5;640
HL1026;2;14;07/04/2020;1;44
HL1157;4;7;14/09/2020;4;333
HL1297;3;6;14/07/2020;1;610
HL1081;4;10;24/07/2020;3;325
HL1084;1;11;10/09/2020;1;345
HL1237;4;13;28/12/2020;5;610
HL1076;5;10;28/06/2020;1;104
HL1301;2;8;15/05/2020;1;218
HL1260;2;5;08/03/2020;5;467
HL1299;1;4;26/08/2020;5;633
HL1220;2;9;07/06/2020;2;472
HL1042;1;9;06/08/2020;1;324
HL1114;4;6;01/10/2020;2;784
HL1238;3;17;25/02/2020;2;254
HL1262;3;1;26/08/2020;5;545
HL1114;4;16;11/11/2020;3;253
HL1252;5;2;10/08/2020;1;128
HL1244;4;17;02/10/2020;3;183
HL1129;4;16;26/09/2020;1;43
HL1059;2;13;20/08/2020;2;46
HL1217;5;3;01/08/2020;1;306
HL1254;3;10;09/03/2020;5;373
HL1148;4;2;03/09/2020;1;692
HL1035;1;6;15/02/2020;5;137
HL1074;4;15;27/09/2020;3;152
HL1148;5;14;01/04/2020;5;715
HL1068;4;16;12/02/2020;1;230
HL1184;4;14;18/03/2020;4;534
HL1063;2;15;09/09/2020;5;525
HL1105;2;9;18/01/2020;1;319
HL1116;4;17;19/12/2020;2;490
HL1127;2;9;28/11/2020;3;516
HL1149;3;14;04/09/2020;2;624
HL1251;3;6;07/07/2020;4;529
HL1140;4;5;24/08/2020;5;161
HL1248;1;4;14/04/2020;5;153
HL1220;2;13;12/08/2020;4;667
HL1120;4;5;21/04/2020;1;375
HL1272;4;1;23/09/2020;2;785
HL1291;4;1;10/08/2020;2;637
HL1153;2;11;24/05/2020;5;251
HL1050;1;4;19/09/2020;4;749
HL1119;5;11;07/10/2020;4;319
HL1024;4;7;16/12/2020;2;730
HL1296;1;6;22/11/2020;4;227
HL1025;5;1;02/12/2020;1;291
HL1302;4;11;07/07/2020;3;374
HL1209;2;17;18/08/2020;3;613
HL1277;2;7;17/04/2020;5;237
HL1236;2;5;22/03/2020;5;810
HL1143;1;3;16/12/2020;5;44
HL1291;2;7;01/01/2020;4;213
HL1307;1;1;10/04/2020;3;787
HL1238;3;14;01/09/2020;5;475
HL1027;5;3;17/05/2020;5;342
HL1078;3;1;15/03/2020;5;474
HL1063;4;9;15/12/2020;2;190
HL1270;4;1;19/04/2020;3;324
HL1302;3;12;27/05/2020;1;252
HL1093;1;16;01/02/2020;2;531
HL1075;2;3;04/11/2020;3;355
HL1144;3;8;20/01/2020;3;413
HL1117;2;3;14/07/2020;4;660
HL1046;2;16;17/09/2020;4;447
HL1156;2;8;27/02/2020;2;95
HL1047;5;13;16/03/2020;2;520
HL1098;3;6;19/03/2020;2;176
HL1131;3;9;21/03/2020;5;301
HL1241;2;14;19/04/2020;3;608
HL1146;4;12;13/12/2020;2;63
HL1183;4;1;13/05/2020;2;313
HL1268;4;6;22/11/2020;5;405
HL1092;4;3;04/10/2020;2;133
HL1141;4;16;12/04/2020;4;234
HL1099;5;15;12/07/2020;1;461
HL1266;5;8;06/01/2020;5;370
HL1050;3;14;01/10/2020;4;148
HL1311;4;16;12/02/2020;2;178
HL1150;1;4;28/02/2020;4;237
HL1189;4;13;11/01/2020;3;1
HL1057;2;15;02/06/2020;2;67
HL1192;1;7;07/03/2020;1;107
HL1202;5;2;23/02/2020;5;289
HL1263;4;5;17/05/2020;1;159
HL1111;3;1;21/01/2020;4;226
HL1254;4;1;25/09/2020;3;97
HL1141;2;17;12/08/2020;2;346
HL1248;2;12;26/08/2020;2;376
HL1291;1;4;22/10/2020;2;230
HL1266;5;3;13/02/2020;2;143
HL1250;2;12;21/03/2020;1;785
HL1055;3;8;07/06/2020;2;127
HL1290;1;9;26/10/2020;3;91
HL1095;3;16;11/05/2020;1;460
HL1079;1;2;12/06/2020;4;794
HL1287;2;10;08/09/2020;5;501
HL1075;1;4;28/08/2020;5;104
HL1163;5;1;10/02/2020;5;704
HL1150;3;2;02/06/2020;5;677
HL1047;2;1;11/05/2020;5;336
HL1079;3;5;01/07/2020;4;45
HL1095;1;3;12/08/2020;3;262
HL1074;2;14;02/02/2020;5;773
HL1259;2;9;19/07/2020;3;686
HL1052;5;7;17/01/2020;4;428
HL1143;2;17;11/05/2020;5;573
HL1011;1;2;18/05/2020;5;147
HL1074;5;4;02/08/2020;1;676
HL1034;2;17;14/01/2020;2;370
HL1108;5;6;03/10/2020;3;377
HL1277;3;7;15/12/2020;1;24
HL1098;2;14;07/09/2020;4;74
HL1281;1;3;15/06/2020;5;229
HL1242;1;1;08/03/2020;2;383
HL1268;5;15;19/12/2020;2;405
HL1120;5;17;08/03/2020;1;201
HL1284;2;14;18/07/2020;1;396
HL1108;4;4;19/05/2020;1;764
HL1277;4;3;15/11/2020;3;521
HL1254;2;7;07/03/2020;2;521
HL1160;3;13;14/03/2020;2;739
HL1278;2;9;10/11/2020;2;196
HL1281;1;11;19/01/2020;1;609
HL1035;3;6;06/10/2020;1;244
HL1266;2;4;01/02/2020;2;475
HL1139;2;12;22/01/2020;3;814
HL1137;2;15;03/05/2020;4;598
HL1253;5;16;02/12/2020;3;727
HL1128;4;7;05/06/2020;2;817
HL1066;3;17;02/08/2020;1;258
HL1263;4;11;10/02/2020;4;150
HL1133;3;4;12/05/2020;4;268
HL1235;4;11;17/01/2020;1;552
HL1093;5;3;11/04/2020;1;59
HL1177;4;9;14/12/2020;4;801
HL1136;4;12;09/12/2020;5;411
HL1012;5;6;10/04/2020;5;439
HL1023;3;16;05/09/2020;3;156
HL1243;2;15;18/09/2020;4;446
HL1171;4;3;09/01/2020;3;352
HL1151;4;17;18/12/2020;4;477
HL1064;1;17;28/01/2020;1;84
HL1144;5;13;05/10/2020;2;222
HL1139;1;13;04/09/2020;5;234
HL1183;5;8;23/02/2020;2;601
HL1186;1;9;17/11/2020;2;586
HL1058;3;14;21/10/2020;2;56
HL1044;4;10;03/02/2020;3;110
HL1060;3;5;16/12/2020;2;312
HL1017;5;13;07/04/2020;3;393
HL1086;5;8;21/12/2020;5;812
HL1221;4;3;16/08/2020;5;536
HL1180;1;15;25/06/2020;5;468
HL1192;3;11;03/11/2020;4;483
HL1111;5;6;27/03/2020;1;71
HL1202;1;16;16/01/2020;1;707
HL1245;4;5;28/12/2020;1;118
HL1307;5;10;27/05/2020;1;375
HL1064;2;7;27/06/2020;3;224
HL1003;4;16;15/04/2020;3;497
HL1259;4;12;04/07/2020;4;384
HL1197;2;13;19/07/2020;3;115
HL1117;3;8;24/06/2020;5;587
HL1097;3;8;09/09/2020;4;696
HL1012;1;3;06/05/2020;1;453
HL1013;3;8;18/05/2020;4;431
HL1220;3;1;16/12/2020;1;331
HL1061;3;17;17/02/2020;5;92
HL1165;3;16;02/03/2020;2;817
HL1277;5;14;04/01/2020;1;294
HL1052;2;3;12/06/2020;5;348
HL1002;4;4;08/10/2020;2;86
HL1011;1;7;18/12/2020;3;530
HL1087;1;11;21/06/2020;2;324
HL1009;3;17;07/06/2020;4;777
HL1141;2;8;15/01/2020;5;103
HL1143;4;4;18/01/2020;5;356
HL1069;2;5;17/05/2020;2;503
HL1217;2;13;04/09/2020;4;481
HL1250;3;4;23/11/2020;1;719
HL1062;1;5;22/06/2020;3;48
HL1029;3;6;08/11/2020;5;283
HL1097;4;11;27/04/2020;4;220
HL1204;3;8;21/06/2020;5;86
HL1247;2;12;20/05/2020;4;682
HL1011;2;17;11/12/2020;1;10
HL1156;2;11;24/04/2020;1;821
HL1018;4;3;09/02/2020;4;605
HL1310;2;12;08/09/2020;5;649
HL1246;3;14;08/04/2020;3;715
HL1272;5;1;27/05/2020;5;656
HL1155;4;6;26/06/2020;2;762
HL1193;4;11;19/05/2020;2;322
HL1070;2;5;23/07/2020;2;669
HL1265;4;6;04/09/2020;3;247
HL1177;5;8;14/04/2020;4;501
HL1079;3;14;20/02/2020;5;223
HL1240;4;16;05/05/2020;5;514
HL1070;4;12;13/01/2020;4;222
HL1094;5;7;01/06/2020;2;304
HL1032;2;16;15/01/2020;3;490
HL1070;4;11;27/10/2020;5;311
HL1197;4;6;11/11/2020;5;269
HL1272;5;17;09/03/2020;4;757
HL1082;4;5;07/10/2020;3;217
HL1192;2;4;16/04/2020;1;445
HL1202;1;4;13/11/2020;1;744
HL1126;4;11;28/05/2020;5;524
HL1146;1;7;06/09/2020;4;148
HL1262;1;2;28/04/2020;2;634
HL1179;4;4;28/04/2020;1;520
HL1081;5;8;28/04/2020;4;252
HL1207;4;17;28/06/2020;3;361
HL1280;1;13;22/07/2020;3;307
HL1062;5;16;05/01/2020;5;579
HL1257;3;6;02/07/2020;4;6
HL1271;5;10;03/01/2020;1;126
HL1216;3;15;18/05/2020;3;290
HL1071;5;5;04/02/2020;4;778
HL1107;3;8;07/10/2020;2;681
HL1273;1;16;22/08/2020;2;324
HL1013;1;1;04/11/2020;3;451
HL1066;2;17;20/05/2020;4;185
HL1035;3;13;25/03/2020;2;440
HL1191;2;11;12/12/2020;4;316
HL1307;2;7;05/07/2020;2;340
HL1113;3;15;12/05/2020;2;13
HL1189;1;10;25/11/2020;5;338
HL1163;5;15;01/02/2020;2;434
HL1279;4;12;01/02/2020;5;661
HL1086;4;13;17/02/2020;4;381
HL1114;1;8;12/03/2020;1;111
HL1149;1;14;05/11/2020;5;593
HL1005;3;16;05/06/2020;5;535
HL1017;1;12;17/03/2020;2;594
HL1074;2;3;02/11/2020;1;309
HL1046;3;8;23/11/2020;1;348
HL1119;1;13;28/10/2020;3;72
HL1004;3;16;07/05/2020;3;55
HL1196;4;16;14/02/2020;1;358
HL1271;2;15;11/11/2020;1;406
HL1245;4;3;12/05/2020;2;568
HL1030;1;1;22/02/2020;3;156
HL1251;5;17;11/02/2020;3;354
HL1120;1;10;27/08/2020;4;173
HL1169;4;15;11/09/2020;3;453
HL1223;2;9;14/02/2020;1;250
HL1255;2;11;04/02/2020;4;798
HL1298;4;5;23/02/2020;3;594
HL1255;3;11;22/02/2020;3;89
HL1174;1;11;20/07/2020;2;72
HL1229;5;1;26/07/2020;2;732
HL1309;1;17;20/01/2020;1;568
HL1008;2;2;13/10/2020;3;124
HL1230;1;7;05/03/2020;5;241
HL1141;3;3;25/08/2020;3;772
HL1165;3;3;05/11/2020;2;809
HL1234;3;1;01/10/2020;3;121
HL1265;1;6;26/04/2020;1;83
HL1056;3;10;04/04/2020;4;454
HL1140;3;2;26/07/2020;5;84
HL1294;5;5;03/10/2020;3;318
HL1130;3;12;09/09/2020;1;117
HL1098;4;6;13/07/2020;1;793
HL1152;1;15;13/10/2020;5;608
HL1261;1;10;17/08/2020;3;361
HL1071;3;6;02/10/2020;4;382
HL1120;1;8;27/06/2020;1;377
HL1116;2;11;28/08/2020;3;358
HL1118;3;8;28/08/2020;5;44
HL1031;5;10;11/12/2020;5;505
HL1055;2;5;17/12/2020;2;575
HL1211;2;13;28/11/2020;1;447
HL1105;2;1;27/10/2020;5;497
HL1269;5;10;25/09/2020;3;558
HL1102;5;9;28/06/2020;1;597
HL1148;5;5;27/01/2020;3;678
HL1257;1;10;20/03/2020;1;9
HL1096;4;2;04/06/2020;1;480
HL1181;3;1;24/04/2020;1;178
HL1017;1;3;13/12/2020;2;311
HL1264;2;10;12/09/2020;4;479
HL1248;1;7;10/01/2020;5;365
HL1103;4;4;04/12/2020;5;103
HL1288;4;7;15/07/2020;3;693
HL1262;3;4;15/02/2020;3;627
HL1075;2;8;22/08/2020;2;503
HL1021;2;14;18/01/2020;4;247
HL1167;5;14;26/06/2020;1;286
HL1215;4;12;06/06/2020;4;106
HL1079;4;8;09/04/2020;1;54
HL1090;4;10;27/08/2020;2;399
HL1162;1;6;19/09/2020;2;726
HL1046;4;5;02/04/2020;4;304
HL1170;1;8;03/07/2020;3;260
HL1311;2;11;19/09/2020;5;636
HL1177;1;5;21/08/2020;2;432
HL1092;5;4;06/09/2020;3;638
HL1286;1;9;05/11/2020;3;61
HL1124;3;10;21/12/2020;2;686
HL1277;4;14;22/11/2020;2;256
HL1042;5;9;14/06/2020;1;113
HL1179;1;14;20/09/2020;1;353
HL1275;5;1;19/10/2020;5;107
