SKU;Quantidade;ID_Loja;Data da Venda;ID_FormaPagamento;ID_Cliente
HL1009;4;4;11/06/2021;1;746
HL1002;1;17;22/07/2021;5;601
HL1023;2;6;18/05/2021;2;441
HL1001;5;8;26/04/2021;4;368
HL1018;5;15;01/05/2021;4;679
HL1002;1;7;08/02/2021;2;172
HL1004;1;2;16/05/2021;4;446
HL1004;3;4;25/04/2021;2;637
HL1004;2;6;05/03/2021;1;238
HL1004;4;4;28/03/2021;3;597
HL1020;1;12;16/08/2021;2;237
HL1012;5;13;18/11/2021;5;96
HL1016;4;3;27/09/2021;4;385
HL1003;2;5;02/04/2021;4;269
HL1015;2;8;18/04/2021;2;482
HL1001;2;10;19/02/2021;1;636
HL1014;4;14;08/10/2021;1;319
HL1004;2;9;05/10/2021;3;603
HL1015;2;10;08/07/2021;5;64
HL1005;1;4;22/06/2021;5;822
HL1016;2;12;24/11/2021;4;233
HL1001;3;6;20/11/2021;4;367
HL1001;1;9;21/12/2021;5;254
HL1012;2;16;15/08/2021;2;433
HL1007;3;14;16/05/2021;2;389
HL1017;4;9;26/05/2021;1;541
HL1016;3;15;20/05/2021;2;592
HL1015;2;14;28/12/2021;4;33
HL1021;2;7;02/10/2021;5;290
HL1013;1;2;13/04/2021;3;314
HL1016;3;13;26/02/2021;4;560
HL1024;3;9;26/08/2021;4;122
HL1008;5;8;12/04/2021;3;407
HL1009;3;12;05/09/2021;5;709
HL1011;5;14;11/09/2021;1;502
HL1006;1;15;22/02/2021;4;537
HL1013;2;2;04/02/2021;5;618
HL1016;5;7;06/09/2021;4;646
HL1004;2;16;21/10/2021;3;647
HL1006;4;16;03/10/2021;3;795
HL1022;3;16;03/09/2021;4;384
HL1002;1;9;07/04/2021;4;431
HL1020;3;7;23/04/2021;2;232
HL1002;1;17;20/04/2021;5;365
HL1018;1;5;22/10/2021;3;317
HL1018;2;6;28/07/2021;4;145
HL1024;1;5;20/09/2021;4;720
HL1014;4;5;21/04/2021;4;585
HL1009;5;5;11/08/2021;2;566
HL1024;5;11;23/02/2021;1;95
HL1008;3;2;16/02/2021;4;545
HL1024;1;6;23/12/2021;4;519
HL1014;5;5;09/02/2021;1;477
HL1003;3;11;06/03/2021;5;471
HL1015;1;7;23/03/2021;4;306
HL1013;5;8;27/01/2021;4;401
HL1020;4;3;04/08/2021;3;604
HL1018;1;4;17/02/2021;2;800
HL1008;5;15;28/09/2021;1;341
HL1005;4;15;11/01/2021;3;653
HL1014;4;17;21/06/2021;3;400
HL1024;2;17;26/01/2021;4;639
HL1024;5;6;12/01/2021;1;639
HL1010;4;12;10/02/2021;2;576
HL1015;5;15;05/11/2021;4;306
HL1010;5;1;03/06/2021;5;668
HL1018;5;3;05/01/2021;2;173
HL1011;3;8;13/04/2021;2;737
HL1024;2;10;15/10/2021;5;113
HL1023;3;15;27/06/2021;2;559
HL1001;2;5;05/03/2021;2;691
HL1022;2;2;28/11/2021;2;737
HL1023;5;7;08/06/2021;4;389
HL1023;4;3;15/02/2021;3;50
HL1019;2;5;02/10/2021;5;336
HL1016;4;4;26/11/2021;5;653
HL1003;2;11;07/12/2021;5;533
HL1020;3;11;10/07/2021;3;734
HL1021;4;16;14/12/2021;2;533
HL1014;5;2;28/07/2021;2;791
HL1006;4;10;17/03/2021;4;75
HL1020;4;7;15/02/2021;5;678
HL1015;3;11;12/02/2021;1;537
HL1011;5;17;03/11/2021;1;766
HL1002;1;15;24/11/2021;1;715
HL1019;5;6;27/06/2021;4;711
HL1020;5;3;27/12/2021;5;125
HL1023;4;3;10/04/2021;5;456
HL1024;1;16;18/03/2021;2;801
HL1009;4;5;05/10/2021;4;661
HL1007;5;11;26/11/2021;1;407
HL1007;4;5;07/08/2021;4;722
HL1011;1;1;01/01/2021;1;683
HL1015;2;8;01/06/2021;5;367
HL1013;1;4;14/03/2021;4;688
HL1017;2;10;26/11/2021;3;296
HL1002;5;10;25/11/2021;1;47
HL1014;4;13;21/10/2021;3;644
HL1011;2;8;14/02/2021;2;242
HL1010;1;15;15/09/2021;5;729
HL1010;4;4;22/06/2021;5;666
HL1021;2;9;20/09/2021;3;794
HL1019;5;17;04/02/2021;2;489
HL1011;3;17;01/12/2021;2;183
HL1017;4;7;15/02/2021;3;678
HL1016;3;17;27/03/2021;5;152
HL1011;5;5;18/05/2021;5;503
HL1004;2;11;05/03/2021;5;6
HL1015;1;2;03/11/2021;2;251
HL1014;2;14;06/01/2021;3;556
HL1007;1;1;22/11/2021;2;819
HL1019;1;4;26/08/2021;3;75
HL1021;5;9;04/08/2021;3;48
HL1004;2;5;08/08/2021;3;184
HL1004;5;9;06/08/2021;4;133
HL1006;3;15;24/08/2021;5;485
HL1007;1;4;03/07/2021;2;212
HL1008;3;4;23/01/2021;2;333
HL1010;2;10;21/01/2021;2;775
HL1016;4;6;15/09/2021;1;605
HL1004;3;15;02/11/2021;2;768
HL1002;4;17;05/08/2021;2;299
HL1024;2;7;12/08/2021;2;706
HL1020;5;15;19/11/2021;3;334
HL1014;4;16;22/09/2021;3;111
HL1011;2;2;03/01/2021;3;778
HL1009;2;3;16/10/2021;2;85
HL1017;5;13;23/04/2021;5;155
HL1012;4;10;22/11/2021;3;518
HL1011;2;3;09/08/2021;5;205
HL1012;4;3;14/07/2021;1;247
HL1009;3;2;02/02/2021;3;574
HL1006;3;1;15/07/2021;5;417
HL1007;4;13;05/04/2021;3;18
HL1011;2;13;14/05/2021;2;366
HL1001;1;7;25/05/2021;1;810
HL1002;3;2;13/04/2021;1;643
HL1014;1;3;27/03/2021;3;144
HL1023;2;17;09/01/2021;5;295
HL1010;2;6;02/01/2021;1;58
HL1014;5;9;13/12/2021;2;203
HL1021;5;17;08/02/2021;3;816
HL1013;1;13;20/06/2021;4;332
HL1003;3;17;20/10/2021;1;293
HL1024;2;14;17/09/2021;2;548
HL1003;2;13;18/12/2021;3;516
HL1018;4;6;20/03/2021;4;92
HL1011;5;13;15/06/2021;3;395
HL1009;1;13;23/11/2021;5;53
HL1022;1;3;20/06/2021;1;543
HL1013;5;2;18/01/2021;4;561
HL1023;2;6;24/05/2021;5;458
HL1024;5;2;17/04/2021;5;411
HL1003;5;10;21/10/2021;1;496
HL1003;4;16;03/05/2021;4;297
HL1012;1;8;06/09/2021;4;235
HL1023;5;16;04/09/2021;1;329
HL1015;4;10;10/02/2021;2;97
HL1018;1;16;22/09/2021;4;341
HL1015;5;9;24/01/2021;1;430
HL1007;1;12;23/07/2021;3;669
HL1021;3;2;17/11/2021;3;644
HL1019;4;16;21/02/2021;3;734
HL1017;5;13;12/11/2021;2;374
HL1019;1;12;04/05/2021;1;294
HL1020;1;17;01/10/2021;4;798
HL1019;1;14;16/08/2021;2;615
HL1018;1;16;23/09/2021;4;406
HL1024;3;3;07/08/2021;2;398
HL1022;3;13;10/10/2021;5;302
HL1019;2;15;07/03/2021;2;382
HL1003;3;2;17/12/2021;1;539
HL1017;2;4;02/06/2021;4;221
HL1005;1;1;17/08/2021;5;368
HL1015;3;3;04/01/2021;4;428
HL1015;4;6;03/07/2021;5;344
HL1015;2;4;20/04/2021;1;298
HL1003;3;16;17/10/2021;4;561
HL1007;2;10;15/02/2021;1;306
HL1023;2;7;19/08/2021;3;808
HL1010;5;1;02/10/2021;2;663
HL1010;2;11;04/08/2021;3;685
HL1003;3;15;07/04/2021;4;650
HL1015;3;12;11/02/2021;5;351
HL1015;1;7;26/05/2021;3;409
HL1024;2;5;07/08/2021;2;654
HL1023;2;14;19/06/2021;5;102
HL1004;2;14;10/10/2021;5;742
HL1013;2;14;11/11/2021;4;411
HL1020;3;6;18/08/2021;1;54
HL1006;2;16;15/12/2021;1;169
HL1010;1;9;24/02/2021;2;700
HL1014;4;8;06/01/2021;1;46
HL1021;5;12;24/06/2021;4;446
HL1020;2;8;27/12/2021;3;43
HL1024;2;2;21/07/2021;1;19
HL1006;3;11;17/12/2021;2;599
HL1024;4;1;08/03/2021;5;615
HL1008;1;14;28/03/2021;4;444
HL1006;3;10;18/01/2021;2;595
HL1005;3;14;08/06/2021;4;194
HL1005;5;9;09/11/2021;4;449
HL1015;3;13;09/04/2021;1;375
HL1017;1;15;26/05/2021;1;355
HL1005;4;15;14/05/2021;4;508
HL1022;1;10;15/07/2021;2;683
HL1017;3;9;11/03/2021;1;602
HL1012;3;9;22/05/2021;1;18
HL1013;4;12;12/03/2021;1;13
HL1007;5;4;03/10/2021;2;666
HL1024;3;12;03/01/2021;5;618
HL1005;2;6;04/04/2021;5;339
HL1013;3;6;18/10/2021;1;335
HL1023;4;3;09/08/2021;2;26
HL1005;1;16;13/09/2021;1;223
HL1022;5;5;10/05/2021;5;108
HL1011;2;14;13/07/2021;4;448
HL1011;1;10;01/01/2021;3;489
HL1014;1;12;04/06/2021;5;757
HL1023;3;9;06/09/2021;3;248
HL1024;5;13;07/12/2021;2;276
HL1012;5;6;09/12/2021;4;614
HL1017;3;15;21/02/2021;3;713
HL1021;3;12;16/11/2021;4;614
HL1008;1;11;12/06/2021;1;730
HL1006;5;16;15/08/2021;2;132
HL1022;5;17;26/08/2021;3;623
HL1002;5;3;20/01/2021;5;396
HL1019;4;3;04/11/2021;2;413
HL1005;2;1;10/04/2021;5;449
HL1005;4;17;19/04/2021;5;767
HL1019;1;4;14/03/2021;1;108
HL1010;1;6;24/01/2021;5;18
HL1011;4;7;24/02/2021;2;30
HL1021;5;5;16/02/2021;2;749
HL1006;3;17;27/12/2021;3;61
HL1014;4;5;02/03/2021;3;157
HL1014;1;6;01/06/2021;5;400
HL1015;2;5;08/07/2021;2;747
HL1016;5;13;19/10/2021;5;491
HL1003;2;15;24/08/2021;2;243
HL1006;3;4;05/01/2021;5;193
HL1022;2;3;13/08/2021;5;292
HL1004;4;2;18/09/2021;5;616
HL1022;1;13;19/11/2021;5;712
HL1017;3;10;26/06/2021;2;96
HL1006;4;14;05/02/2021;3;597
HL1002;3;17;11/02/2021;4;311
HL1012;4;9;13/01/2021;3;678
HL1020;4;11;02/11/2021;5;270
HL1010;5;8;23/04/2021;1;492
HL1009;3;8;05/06/2021;1;765
HL1003;1;6;19/05/2021;4;367
HL1020;5;7;07/07/2021;5;153
HL1012;3;4;20/05/2021;5;389
HL1022;2;13;28/11/2021;4;156
HL1007;5;13;09/04/2021;1;72
HL1001;4;7;13/07/2021;1;322
HL1011;5;9;19/05/2021;4;601
HL1018;2;14;16/08/2021;2;653
HL1023;3;6;24/12/2021;3;709
HL1022;2;3;06/12/2021;2;700
HL1007;5;11;08/01/2021;1;496
HL1020;3;13;01/01/2021;2;390
HL1021;4;4;18/12/2021;5;643
HL1005;5;17;08/04/2021;2;384
HL1024;4;4;27/03/2021;4;506
HL1001;4;17;21/07/2021;2;782
HL1007;2;1;04/12/2021;5;101
HL1009;1;2;16/04/2021;3;548
HL1019;2;10;15/04/2021;4;428
HL1024;5;12;14/08/2021;1;235
HL1002;3;17;14/02/2021;1;146
HL1009;5;9;21/08/2021;1;281
HL1014;3;12;01/12/2021;5;465
HL1008;2;2;24/01/2021;4;429
HL1024;2;4;10/03/2021;4;283
HL1015;4;17;19/10/2021;2;807
HL1018;1;14;18/05/2021;1;338
HL1024;2;17;16/02/2021;2;27
HL1002;1;7;10/08/2021;5;689
HL1010;4;3;20/09/2021;5;105
HL1022;5;16;13/09/2021;1;397
HL1003;4;11;13/12/2021;4;525
HL1023;4;17;08/04/2021;1;770
HL1023;3;10;02/07/2021;3;688
HL1014;5;17;06/07/2021;4;33
HL1002;2;9;02/06/2021;4;147
HL1021;1;5;17/08/2021;4;414
HL1005;4;15;08/10/2021;3;811
HL1012;2;13;28/03/2021;4;217
HL1003;5;4;25/08/2021;4;652
HL1008;2;10;07/10/2021;2;89
HL1010;1;16;05/12/2021;3;822
HL1024;3;11;21/01/2021;2;465
HL1014;3;9;14/07/2021;5;101
HL1011;5;4;13/12/2021;3;134
HL1018;1;6;09/02/2021;5;629
HL1004;5;12;03/03/2021;1;356
HL1001;4;13;17/05/2021;1;463
HL1003;5;8;07/03/2021;3;434
HL1005;1;3;01/12/2021;3;453
HL1024;2;6;26/09/2021;5;183
HL1014;1;11;04/02/2021;2;188
HL1003;4;11;22/07/2021;3;103
HL1002;4;3;28/11/2021;1;734
HL1010;1;13;12/04/2021;2;593
HL1006;2;10;24/02/2021;2;468
HL1023;3;16;26/05/2021;5;333
HL1018;1;15;17/04/2021;2;633
HL1002;4;8;13/05/2021;1;751
HL1019;1;7;23/08/2021;3;606
HL1012;4;7;13/02/2021;5;171
HL1018;4;4;12/07/2021;5;677
HL1024;3;8;06/06/2021;2;119
HL1014;2;2;07/04/2021;1;499
HL1009;4;9;04/10/2021;4;521
HL1005;1;2;11/11/2021;5;562
HL1020;3;7;11/08/2021;5;546
HL1003;2;15;16/02/2021;5;486
HL1019;3;4;18/12/2021;4;711
HL1017;4;5;20/11/2021;4;517
HL1019;5;17;22/07/2021;2;767
HL1002;4;6;15/05/2021;5;613
HL1023;5;8;19/02/2021;4;301
HL1019;2;13;08/03/2021;4;531
HL1019;1;14;22/06/2021;2;15
HL1013;2;5;18/03/2021;5;10
HL1007;5;3;10/02/2021;2;372
HL1009;2;11;10/11/2021;3;537
HL1014;4;7;14/05/2021;1;201
HL1003;3;10;26/06/2021;5;395
HL1010;4;12;05/04/2021;1;752
HL1022;3;3;13/04/2021;1;721
HL1003;1;17;16/02/2021;3;363
HL1002;4;8;13/10/2021;2;508
HL1001;5;7;02/09/2021;5;398
HL1020;5;13;16/06/2021;1;115
HL1008;1;2;15/11/2021;1;403
HL1021;3;6;07/09/2021;2;135
HL1008;5;1;04/01/2021;1;61
HL1004;1;2;28/07/2021;2;672
HL1017;4;3;26/12/2021;5;659
HL1010;3;8;17/11/2021;2;560
HL1002;1;17;25/02/2021;2;594
HL1021;4;1;28/07/2021;5;406
HL1004;3;13;18/02/2021;1;331
HL1004;4;6;21/03/2021;4;301
HL1001;4;2;03/06/2021;3;338
HL1003;2;5;06/06/2021;4;356
HL1018;5;15;09/04/2021;1;594
HL1001;5;14;02/05/2021;5;527
HL1007;4;10;22/04/2021;4;503
HL1023;2;13;06/03/2021;1;804
HL1002;3;11;05/05/2021;1;591
HL1004;1;5;22/03/2021;1;782
HL1017;1;12;13/04/2021;1;473
HL1009;1;12;17/05/2021;3;122
HL1014;1;12;25/08/2021;1;442
HL1001;3;14;09/09/2021;1;75
HL1020;4;7;13/07/2021;3;400
HL1008;1;3;15/02/2021;4;76
HL1008;4;15;07/08/2021;1;675
HL1010;3;12;12/05/2021;1;152
HL1021;4;4;01/02/2021;1;692
HL1011;4;1;09/02/2021;5;129
HL1017;4;12;05/10/2021;5;616
HL1002;4;9;03/12/2021;1;126
HL1015;2;12;04/12/2021;2;281
HL1015;4;11;09/04/2021;3;600
HL1002;2;8;01/02/2021;4;543
HL1024;3;3;05/11/2021;2;88
HL1008;2;16;24/06/2021;1;789
HL1002;3;3;23/01/2021;4;295
HL1015;2;15;03/12/2021;4;344
HL1016;2;14;28/01/2021;2;766
HL1022;2;13;20/08/2021;1;70
HL1013;2;2;24/05/2021;2;655
HL1014;5;10;27/11/2021;4;647
HL1008;3;8;05/06/2021;3;725
HL1008;4;5;28/12/2021;3;354
HL1013;1;14;23/10/2021;1;656
HL1001;3;14;16/05/2021;1;71
HL1019;4;4;20/05/2021;3;612
HL1022;2;15;03/06/2021;3;282
HL1018;3;12;23/08/2021;5;583
HL1019;1;6;28/03/2021;2;261
HL1013;2;10;06/02/2021;2;551
HL1018;2;7;01/06/2021;2;584
HL1011;2;11;10/10/2021;5;136
HL1006;2;11;03/01/2021;1;394
HL1014;1;11;20/04/2021;3;664
HL1015;4;17;26/12/2021;1;688
HL1023;1;17;06/10/2021;3;405
HL1008;4;3;27/05/2021;2;536
HL1022;4;11;17/04/2021;3;465
HL1021;1;7;11/07/2021;5;613
HL1017;1;5;26/11/2021;3;804
HL1014;1;10;09/03/2021;5;171
HL1019;3;5;04/04/2021;3;430
HL1006;1;3;06/11/2021;3;35
HL1017;3;9;22/09/2021;1;3
HL1015;4;12;18/08/2021;1;368
HL1012;5;8;15/04/2021;1;777
HL1014;3;11;20/01/2021;3;387
HL1002;5;7;21/11/2021;4;20
HL1003;2;11;23/10/2021;4;548
HL1020;5;5;10/12/2021;3;419
HL1009;3;3;17/04/2021;3;44
HL1005;2;2;28/05/2021;4;32
HL1001;2;17;25/03/2021;1;316
HL1020;1;15;21/11/2021;2;69
HL1022;1;5;22/12/2021;5;813
HL1004;5;12;01/10/2021;1;755
HL1013;1;8;18/09/2021;5;703
HL1017;3;1;15/02/2021;3;210
HL1022;1;4;16/11/2021;5;461
HL1003;2;4;02/03/2021;3;587
HL1023;4;11;02/10/2021;4;123
HL1011;4;6;03/05/2021;4;233
HL1019;2;6;14/12/2021;4;28
HL1016;3;2;28/11/2021;3;612
HL1015;5;15;19/05/2021;3;604
HL1011;5;11;19/08/2021;5;247
HL1006;1;1;20/02/2021;4;496
HL1008;5;7;06/05/2021;4;339
HL1009;3;14;03/01/2021;5;474
HL1017;4;12;27/01/2021;2;671
HL1009;1;12;02/08/2021;1;345
HL1023;2;13;17/06/2021;3;444
HL1017;1;7;10/06/2021;1;496
HL1011;5;7;05/06/2021;1;754
HL1001;4;7;23/10/2021;2;157
HL1007;3;10;03/11/2021;5;151
HL1003;3;9;02/07/2021;5;221
HL1001;2;3;14/04/2021;2;806
HL1014;3;4;24/11/2021;3;683
HL1008;3;16;06/09/2021;5;726
HL1019;5;4;18/02/2021;2;657
HL1015;3;11;10/08/2021;4;478
HL1018;4;9;03/12/2021;1;197
HL1005;5;2;26/11/2021;5;165
HL1013;5;2;01/07/2021;4;89
HL1010;4;16;09/07/2021;3;639
HL1020;2;1;28/06/2021;4;512
HL1013;3;6;28/11/2021;1;583
HL1015;4;6;22/05/2021;4;637
HL1009;2;7;18/10/2021;2;48
HL1013;3;2;25/07/2021;4;10
HL1015;2;6;12/04/2021;1;309
HL1008;2;16;20/09/2021;2;214
HL1016;2;8;12/01/2021;1;315
HL1002;5;4;13/09/2021;3;245
HL1017;3;14;13/07/2021;5;78
HL1020;3;7;15/02/2021;1;146
HL1006;4;7;28/11/2021;5;301
HL1014;5;16;08/07/2021;1;505
HL1012;4;14;02/09/2021;1;412
HL1002;1;10;19/11/2021;1;422
HL1014;4;1;04/08/2021;4;156
HL1011;2;3;28/04/2021;4;111
HL1004;5;11;10/09/2021;2;188
HL1004;3;12;06/04/2021;5;789
HL1012;5;14;17/05/2021;5;522
HL1013;3;17;10/11/2021;2;792
HL1015;3;8;20/06/2021;5;171
HL1003;5;6;19/11/2021;5;250
HL1023;1;12;11/06/2021;3;612
HL1022;3;17;08/03/2021;2;227
HL1015;5;16;09/08/2021;2;41
HL1021;4;13;08/07/2021;4;559
HL1006;4;10;11/08/2021;1;480
HL1019;3;16;19/10/2021;1;562
HL1020;4;10;03/10/2021;5;21
HL1014;3;15;07/09/2021;4;724
HL1008;5;15;26/06/2021;2;425
HL1007;3;12;06/11/2021;3;143
HL1021;3;1;12/11/2021;2;184
HL1017;2;14;18/07/2021;3;476
HL1019;3;2;02/07/2021;5;316
HL1022;1;16;01/08/2021;2;538
HL1006;3;17;23/05/2021;1;457
HL1001;5;13;18/10/2021;1;264
HL1004;3;16;20/05/2021;4;141
HL1006;5;14;15/02/2021;1;559
HL1005;1;12;25/12/2021;1;559
HL1024;3;8;15/05/2021;1;160
HL1001;2;11;15/10/2021;5;667
HL1015;1;6;22/06/2021;5;571
HL1015;4;17;27/09/2021;3;658
HL1023;4;4;03/01/2021;2;730
HL1018;3;13;26/09/2021;3;29
HL1003;3;9;21/03/2021;4;382
HL1022;5;7;08/06/2021;2;655
HL1019;1;11;23/11/2021;2;53
HL1001;2;6;28/01/2021;5;681
HL1015;3;8;16/02/2021;2;402
HL1008;1;12;05/03/2021;5;73
HL1022;3;2;06/12/2021;1;641
HL1016;1;16;05/12/2021;2;76
HL1017;2;8;23/08/2021;1;706
HL1024;5;5;25/02/2021;3;669
HL1001;3;14;13/03/2021;5;762
HL1016;5;2;04/02/2021;5;86
HL1006;4;11;28/12/2021;1;557
HL1011;2;2;23/06/2021;3;109
HL1020;4;17;01/06/2021;4;667
HL1001;3;7;25/11/2021;4;203
HL1018;4;4;08/05/2021;3;648
HL1001;1;10;20/02/2021;5;739
HL1011;3;15;28/08/2021;3;608
HL1004;5;4;04/09/2021;4;374
HL1002;1;2;04/02/2021;1;811
HL1012;4;7;21/07/2021;4;339
HL1008;1;13;24/12/2021;2;233
HL1009;4;2;06/08/2021;2;624
HL1016;3;11;28/10/2021;3;228
HL1008;2;2;18/05/2021;4;815
HL1013;3;15;09/04/2021;5;383
HL1010;5;16;10/03/2021;3;688
HL1023;5;13;08/09/2021;4;348
HL1018;1;9;03/07/2021;4;241
HL1007;2;6;25/06/2021;5;465
HL1012;4;3;18/12/2021;4;773
HL1023;5;9;19/11/2021;4;773
HL1005;5;16;18/04/2021;4;103
HL1014;5;8;15/09/2021;4;282
HL1002;5;1;04/04/2021;3;606
HL1022;2;15;04/12/2021;4;741
HL1017;1;16;19/11/2021;3;108
HL1008;5;16;06/07/2021;2;96
HL1004;2;16;06/05/2021;1;54
HL1006;1;9;16/03/2021;4;681
HL1018;1;4;02/04/2021;3;306
HL1004;3;14;27/09/2021;5;359
HL1003;2;7;11/07/2021;3;33
HL1008;5;15;02/05/2021;5;368
HL1010;4;5;15/12/2021;4;682
HL1021;3;10;22/04/2021;5;708
HL1007;3;13;02/10/2021;2;504
HL1003;2;12;19/08/2021;4;328
HL1012;4;13;22/04/2021;2;227
HL1004;2;15;08/01/2021;1;15
HL1017;4;16;21/06/2021;2;169
HL1001;2;5;10/01/2021;3;630
HL1012;3;14;24/10/2021;1;501
HL1013;2;9;01/08/2021;3;153
HL1003;5;13;19/09/2021;4;520
HL1020;3;11;03/04/2021;4;59
HL1019;4;16;02/02/2021;1;644
HL1019;2;1;19/02/2021;5;372
HL1009;5;10;14/01/2021;1;273
HL1007;4;1;01/09/2021;4;154
HL1014;3;11;08/06/2021;1;706
HL1002;2;5;10/01/2021;2;230
HL1024;2;3;02/05/2021;5;479
HL1015;5;17;07/02/2021;3;373
HL1015;1;3;05/06/2021;1;696
HL1022;5;16;24/05/2021;5;759
HL1019;5;17;15/02/2021;3;591
HL1013;1;7;04/05/2021;3;192
HL1022;4;10;06/05/2021;4;581
HL1011;4;14;11/02/2021;2;267
HL1004;2;17;01/09/2021;3;280
HL1008;2;6;19/04/2021;2;316
HL1002;3;17;06/12/2021;3;638
HL1014;3;16;01/10/2021;5;195
HL1016;2;12;19/07/2021;3;491
HL1023;3;17;09/11/2021;5;133
HL1016;2;9;18/07/2021;3;681
HL1019;5;16;19/01/2021;4;625
HL1014;5;10;02/09/2021;1;748
HL1012;1;14;18/04/2021;3;560
HL1006;4;17;28/02/2021;1;408
HL1017;4;16;02/10/2021;1;722
HL1004;5;17;08/10/2021;1;574
HL1021;2;1;28/01/2021;1;239
HL1017;1;3;17/03/2021;2;599
HL1022;4;2;06/02/2021;4;464
HL1001;4;14;13/01/2021;1;348
HL1016;2;3;14/02/2021;4;694
HL1001;2;3;11/02/2021;1;551
HL1015;1;7;13/12/2021;2;641
HL1007;1;16;25/05/2021;2;376
HL1012;2;1;06/03/2021;1;537
HL1021;4;8;04/01/2021;5;808
HL1001;5;8;15/11/2021;4;92
HL1006;3;16;06/05/2021;1;686
HL1001;3;14;13/07/2021;1;662
HL1022;5;15;14/10/2021;3;230
HL1017;5;12;27/11/2021;5;572
HL1018;3;12;13/07/2021;2;735
HL1024;2;11;08/01/2021;3;581
HL1005;1;12;13/01/2021;5;83
HL1019;4;2;22/12/2021;3;679
HL1020;4;17;23/08/2021;3;184
HL1020;5;16;01/10/2021;1;702
HL1015;2;6;11/03/2021;1;360
HL1020;5;4;11/03/2021;5;816
HL1011;5;11;04/03/2021;1;419
HL1021;4;14;17/08/2021;1;413
HL1011;5;1;26/09/2021;3;463
HL1023;1;7;18/08/2021;4;709
HL1002;1;9;25/01/2021;1;127
HL1018;3;15;09/08/2021;5;386
HL1011;5;7;17/06/2021;5;161
HL1004;5;2;03/07/2021;5;727
HL1010;5;3;28/11/2021;2;335
HL1019;1;12;22/12/2021;1;531
HL1009;5;5;07/03/2021;3;763
HL1020;2;13;14/02/2021;4;642
HL1009;1;9;10/02/2021;1;812
HL1004;4;8;26/10/2021;1;134
HL1017;2;12;28/02/2021;3;306
HL1023;4;10;24/05/2021;1;197
HL1001;5;6;08/12/2021;5;542
HL1013;3;15;17/03/2021;1;650
HL1012;2;11;19/03/2021;5;159
HL1021;4;6;02/09/2021;5;434
HL1018;3;16;02/05/2021;1;677
HL1021;4;13;17/02/2021;2;387
HL1005;2;3;16/07/2021;2;336
HL1007;5;6;26/03/2021;1;531
HL1011;4;11;04/02/2021;5;141
HL1002;2;1;12/05/2021;2;320
HL1021;5;1;02/12/2021;1;384
HL1005;5;6;14/12/2021;2;78
HL1004;4;17;21/05/2021;1;783
HL1011;1;11;08/05/2021;3;468
HL1023;5;11;20/07/2021;1;739
HL1007;1;14;08/02/2021;2;291
HL1019;3;8;28/12/2021;1;414
HL1024;2;11;22/12/2021;1;241
HL1019;3;9;25/12/2021;2;12
HL1017;4;1;17/05/2021;4;497
HL1009;1;14;26/02/2021;5;679
HL1008;5;7;03/05/2021;3;2
HL1013;4;4;28/12/2021;4;489
HL1012;3;15;09/05/2021;3;164
HL1003;4;1;18/01/2021;5;795
HL1007;3;12;28/10/2021;3;517
HL1011;5;14;14/04/2021;2;295
HL1013;1;11;03/03/2021;3;780
HL1020;1;1;11/09/2021;1;381
HL1014;1;11;01/12/2021;1;288
HL1007;4;16;26/09/2021;5;724
HL1013;1;2;26/03/2021;4;354
HL1010;4;4;07/08/2021;1;571
HL1020;2;2;12/10/2021;3;438
HL1021;5;11;09/12/2021;2;663
HL1006;5;13;04/07/2021;4;785
HL1004;3;13;21/07/2021;5;728
HL1020;2;1;23/08/2021;5;291
HL1012;1;2;08/07/2021;4;625
HL1021;2;9;24/12/2021;1;388
HL1019;5;9;10/12/2021;5;572
HL1005;5;17;20/10/2021;2;160
HL1020;5;12;02/06/2021;5;269
HL1011;2;6;23/05/2021;5;200
HL1006;1;14;07/05/2021;3;682
HL1019;3;16;25/12/2021;1;728
HL1004;3;16;01/09/2021;2;764
HL1006;2;6;11/08/2021;2;76
HL1012;4;9;27/05/2021;3;761
HL1013;5;10;28/02/2021;4;70
HL1011;3;4;06/03/2021;4;252
HL1016;4;8;11/04/2021;3;495
HL1021;2;14;06/06/2021;1;463
HL1022;5;10;24/01/2021;1;270
HL1010;5;2;10/09/2021;2;412
HL1004;2;3;16/06/2021;3;477
HL1017;2;15;28/03/2021;4;497
HL1024;4;5;08/07/2021;2;219
HL1003;3;1;23/05/2021;2;189
HL1002;3;5;12/10/2021;5;151
HL1006;3;15;06/03/2021;3;238
HL1020;4;13;15/09/2021;1;199
HL1019;3;16;17/01/2021;3;108
HL1011;4;8;01/12/2021;1;242
HL1015;2;10;15/11/2021;5;543
HL1016;1;5;07/02/2021;1;228
HL1007;2;4;18/10/2021;5;724
HL1018;2;10;04/06/2021;4;458
HL1007;3;13;26/10/2021;1;633
HL1016;4;15;04/05/2021;3;495
HL1014;3;17;03/12/2021;5;588
HL1007;2;4;22/04/2021;3;207
HL1008;5;6;20/07/2021;2;198
HL1003;3;15;05/12/2021;1;120
HL1021;2;17;28/10/2021;1;525
HL1005;1;17;26/09/2021;5;689
HL1017;4;1;27/02/2021;5;200
HL1016;4;14;20/12/2021;5;336
HL1022;4;2;24/02/2021;3;469
HL1010;5;16;06/08/2021;4;77
HL1013;5;6;24/04/2021;2;53
HL1024;2;3;21/05/2021;5;608
